
Embedding length is 200.

Loading embeddings...
Done.
 Embedding vocabulary: 37808.

Epoch: [0][400/539]	Batch Time 0.068 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.8632 (1.0309)	Accuracy 0.594 (0.539)
Epoch: [0][410/539]	Batch Time 0.061 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.8856 (1.0279)	Accuracy 0.621 (0.541)
Epoch: [0][420/539]	Batch Time 0.058 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.8948 (1.0247)	Accuracy 0.594 (0.542)
Epoch: [0][430/539]	Batch Time 0.062 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.9172 (1.0219)	Accuracy 0.582 (0.544)
Epoch: [0][440/539]	Batch Time 0.057 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.9118 (1.0202)	Accuracy 0.598 (0.544)
Epoch: [0][450/539]	Batch Time 0.062 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.9442 (1.0173)	Accuracy 0.570 (0.546)
Epoch: [0][460/539]	Batch Time 0.057 (0.061)	Data Load Time 0.001 (0.002)	Loss 0.8794 (1.0148)	Accuracy 0.578 (0.547)
Epoch: [0][470/539]	Batch Time 0.069 (0.061)	Data Load Time 0.001 (0.002)	Loss 0.8644 (1.0129)	Accuracy 0.617 (0.548)
Epoch: [0][480/539]	Batch Time 0.057 (0.061)	Data Load Time 0.001 (0.002)	Loss 0.9216 (1.0113)	Accuracy 0.602 (0.549)
Epoch: [0][490/539]	Batch Time 0.077 (0.061)	Data Load Time 0.001 (0.002)	Loss 0.9655 (1.0093)	Accuracy 0.574 (0.550)
Epoch: [0][500/539]	Batch Time 0.057 (0.061)	Data Load Time 0.001 (0.002)	Loss 0.9222 (1.0070)	Accuracy 0.562 (0.551)
Epoch: [0][510/539]	Batch Time 0.060 (0.061)	Data Load Time 0.001 (0.002)	Loss 0.8739 (1.0052)	Accuracy 0.629 (0.552)
Epoch: [0][520/539]	Batch Time 0.069 (0.061)	Data Load Time 0.001 (0.002)	Loss 0.8766 (1.0036)	Accuracy 0.602 (0.552)
Epoch: [0][530/539]	Batch Time 0.065 (0.062)	Data Load Time 0.000 (0.002)	Loss 0.8128 (1.0011)	Accuracy 0.645 (0.554)

DECAYING learning rate.
The new learning rate is 0.000500

epoch 0 val acc: 0.6055386399884007
Epoch: [1][0/539]	Batch Time 0.884 (0.884)	Data Load Time 0.822 (0.822)	Loss 0.8321 (0.8321)	Accuracy 0.656 (0.656)
Epoch: [1][10/539]	Batch Time 0.055 (0.130)	Data Load Time 0.001 (0.076)	Loss 0.7841 (0.8390)	Accuracy 0.668 (0.625)
Epoch: [1][20/539]	Batch Time 0.059 (0.095)	Data Load Time 0.001 (0.040)	Loss 0.7810 (0.8289)	Accuracy 0.648 (0.633)
Epoch: [1][30/539]	Batch Time 0.058 (0.084)	Data Load Time 0.001 (0.028)	Loss 0.7456 (0.8278)	Accuracy 0.680 (0.634)
Epoch: [1][40/539]	Batch Time 0.059 (0.079)	Data Load Time 0.001 (0.021)	Loss 0.7839 (0.8226)	Accuracy 0.648 (0.640)
Epoch: [1][50/539]	Batch Time 0.064 (0.075)	Data Load Time 0.002 (0.017)	Loss 0.7827 (0.8220)	Accuracy 0.668 (0.640)
Epoch: [1][60/539]	Batch Time 0.059 (0.073)	Data Load Time 0.001 (0.015)	Loss 0.8031 (0.8245)	Accuracy 0.609 (0.637)
Epoch: [1][70/539]	Batch Time 0.060 (0.071)	Data Load Time 0.001 (0.013)	Loss 0.7399 (0.8253)	Accuracy 0.711 (0.636)
Epoch: [1][80/539]	Batch Time 0.056 (0.069)	Data Load Time 0.001 (0.011)	Loss 0.8062 (0.8260)	Accuracy 0.637 (0.636)
Epoch: [1][90/539]	Batch Time 0.058 (0.068)	Data Load Time 0.001 (0.010)	Loss 0.8546 (0.8251)	Accuracy 0.648 (0.636)
Epoch: [1][100/539]	Batch Time 0.060 (0.068)	Data Load Time 0.001 (0.009)	Loss 0.8732 (0.8258)	Accuracy 0.582 (0.636)
Epoch: [1][110/539]	Batch Time 0.079 (0.067)	Data Load Time 0.001 (0.009)	Loss 0.8476 (0.8245)	Accuracy 0.648 (0.636)
Epoch: [1][120/539]	Batch Time 0.059 (0.067)	Data Load Time 0.001 (0.008)	Loss 0.9170 (0.8257)	Accuracy 0.570 (0.635)
Epoch: [1][130/539]	Batch Time 0.059 (0.066)	Data Load Time 0.001 (0.007)	Loss 0.8031 (0.8259)	Accuracy 0.684 (0.636)
Epoch: [1][140/539]	Batch Time 0.059 (0.066)	Data Load Time 0.001 (0.007)	Loss 0.8032 (0.8259)	Accuracy 0.641 (0.636)
Epoch: [1][150/539]	Batch Time 0.054 (0.065)	Data Load Time 0.001 (0.007)	Loss 0.8716 (0.8277)	Accuracy 0.629 (0.636)
Epoch: [1][160/539]	Batch Time 0.052 (0.065)	Data Load Time 0.001 (0.006)	Loss 0.8301 (0.8269)	Accuracy 0.648 (0.636)
Epoch: [1][170/539]	Batch Time 0.056 (0.064)	Data Load Time 0.001 (0.006)	Loss 0.8172 (0.8267)	Accuracy 0.598 (0.636)
Epoch: [1][180/539]	Batch Time 0.057 (0.064)	Data Load Time 0.001 (0.006)	Loss 0.7823 (0.8275)	Accuracy 0.617 (0.636)
Epoch: [1][190/539]	Batch Time 0.064 (0.063)	Data Load Time 0.001 (0.005)	Loss 0.7997 (0.8266)	Accuracy 0.668 (0.636)
Epoch: [1][200/539]	Batch Time 0.052 (0.063)	Data Load Time 0.001 (0.005)	Loss 0.7630 (0.8259)	Accuracy 0.668 (0.636)
Epoch: [1][210/539]	Batch Time 0.061 (0.063)	Data Load Time 0.001 (0.005)	Loss 0.7556 (0.8251)	Accuracy 0.652 (0.636)
Epoch: [1][220/539]	Batch Time 0.059 (0.062)	Data Load Time 0.001 (0.005)	Loss 0.7598 (0.8252)	Accuracy 0.691 (0.636)
Epoch: [1][230/539]	Batch Time 0.057 (0.062)	Data Load Time 0.001 (0.005)	Loss 0.8668 (0.8254)	Accuracy 0.594 (0.636)
Epoch: [1][240/539]	Batch Time 0.065 (0.062)	Data Load Time 0.001 (0.005)	Loss 0.7997 (0.8253)	Accuracy 0.664 (0.636)
Epoch: [1][250/539]	Batch Time 0.057 (0.062)	Data Load Time 0.001 (0.004)	Loss 0.8377 (0.8252)	Accuracy 0.660 (0.636)
Epoch: [1][260/539]	Batch Time 0.058 (0.062)	Data Load Time 0.002 (0.004)	Loss 0.8571 (0.8257)	Accuracy 0.652 (0.636)
Epoch: [1][270/539]	Batch Time 0.078 (0.062)	Data Load Time 0.001 (0.004)	Loss 0.7883 (0.8249)	Accuracy 0.652 (0.637)
Epoch: [1][280/539]	Batch Time 0.060 (0.062)	Data Load Time 0.001 (0.004)	Loss 0.8260 (0.8245)	Accuracy 0.613 (0.637)
Epoch: [1][290/539]	Batch Time 0.059 (0.062)	Data Load Time 0.001 (0.004)	Loss 0.7916 (0.8255)	Accuracy 0.676 (0.637)
Epoch: [1][300/539]	Batch Time 0.058 (0.062)	Data Load Time 0.001 (0.004)	Loss 0.8064 (0.8251)	Accuracy 0.688 (0.637)
